8,0.971034,0.729704179273264,0.7400442163083476,12.0,0.0,0.1671564131975174,0.2037215232849121,0.6183314323425293,0.6336633563041687
9,0.946321,0.7276665112199242,0.7181192296561325,12.0,0.0,0.17326058447360992,0.21304139494895935,0.6242440938949585,0.6336633563041687
10,0.949980,0.7370304902010858,0.7463430640305222,12.0,0.0,0.17423398792743683,0.19808849692344666,0.5569188594818115,0.6336633563041687
11,0.920917,0.7596544367276619,0.7476455010316198,12.0,0.0,0.16701045632362366,0.19426192343235016,0.6086504459381104,0.6336633563041687
12,0.886419,0.7492312805159234,0.7457258622883669,12.0,0.0,0.1785624474287033,0.17949360609054565,0.7326482534408569,0.6336633563041687
13,0.886256,0.7487258008692034,0.7505049262705682,12.0,0.0,0.16028524935245514,0.19778673350811005,0.5946139097213745,0.6336633563041687
14,0.853941,0.7754251533483956,0.777020327417584,12.0,0.0,0.1381288319826126,0.17853932082653046,0.5783941149711609,0.6336633563041687
0,1.017912,0.7122323269365317,0.7069442758719556,12.0,0.0,0.18992069363594055,0.2298906147480011,0.5920849442481995,0.6336633563041687
1,0.865754,0.7718027111548166,0.6974761207036454,12.0,0.0,0.18264968693256378,0.18768776953220367,0.6107715964317322,0.6336633563041687
2,0.799950,0.7760050666427931,0.8149715515419665,12.0,0.0,0.19666345417499542,0.22914449870586395,1.3438289165496826,0.6336633563041687
1,0.574823,0.8156428401315011,0.8404420673641072,12.0,0.0,0.14734646677970886,0.16135160624980927,0.8412644863128662,0.6336633563041687
2,0.773847,0.8299786652590716,0.832783799881736,12.0,0.0,0.15944184362888336,0.19361171126365662,0.8326262831687927,0.6336633563041687
3,0.973344,0.8284897252476706,0.8631896961120221,12.0,0.0,0.15832597017288208,0.15584710240364075,0.8087358474731445,0.6336633563041687
4,0.949530,0.8662703552893364,0.8852526727214749,12.0,0.0,0.14041493833065033,0.15871450304985046,0.7762624025344849,0.6336633563041687
5,0.924900,0.8762799721201224,0.86745974359243,12.0,0.0,0.15812306106090546,0.21003541350364685,0.7975120544433594,0.6336633563041687
6,0.900676,0.888078172877724,0.8878215896861948,12.0,0.0,0.16023825109004974,0.16196104884147644,0.7968437075614929,0.6336633563041687
7,0.876744,0.9094230500647299,0.8825472678891688,12.0,0.0,0.12295816838741302,0.13568103313446045,0.7887892723083496,0.6336633563041687
8,0.871357,0.9400386033109166,0.9252701080447703,12.0,0.0,0.12793177366256714,0.13299736380577087,0.7690853476524353,0.6336633563041687
9,0.894289,0.9307303516294771,0.9438832676016321,12.0,0.0,0.12424876540899277,0.17215067148208618,0.7811834216117859,0.6336633563041687
10,0.869217,0.9393770832729893,0.9390762250197757,12.0,0.0,0.1129426583647728,0.134505495429039,0.7597501277923584,0.6336633563041687
11,0.850206,0.9433306542048179,0.9429577357451087,12.0,0.0,0.10629444569349289,0.12450307607650757,0.7616753578186035,0.6336633563041687
12,0.835220,0.9424899021341164,0.9469570940336935,12.0,0.0,0.1163826584815979,0.11725742369890213,0.7469407916069031,0.6336633563041687
13,0.861629,0.9426978322610711,0.939940941875318,12.0,0.0,0.10368452221155167,0.13078324496746063,0.8025967478752136,0.6336633563041687
14,0.354728,0.9435837921024798,0.9422449845885118,12.0,0.0,0.1308150589466095,0.11483929306268692,0.7698683142662048,0.6336633563041687
15,0.337517,0.9509946770581199,0.9348250674589825,12.0,0.0,0.13656054437160492,0.15010377764701843,0.7876474261283875,0.6336633563041687
16,0.328636,0.9154641961581382,0.9039374212180595,12.0,0.0,0.14917315542697906,0.13752195239067078,0.7733132839202881,0.6336633563041687
16,0.302223,0.9499440442860454,0.9506481848829047,12.0,0.0,0.09590534120798111,0.10644489526748657,0.7720857262611389,0.6336633563041687
17,0.285820,0.9485661384293458,0.9406262471052205,12.0,0.0,0.09945543110370636,0.16967102885246277,0.7729525566101074,0.6336633563041687
18,0.305744,0.9245122436088624,0.9283247354591154,12.0,0.0,0.0999007374048233,0.11770858615636826,0.7675273418426514,0.6336633563041687
19,0.297954,0.9513706282539808,0.9517561972940557,12.0,0.0,0.10394824296236038,0.12439773976802826,0.7502168416976929,0.6336633563041687
20,0.276441,0.9488270734462333,0.9577002349540817,12.0,0.0,0.0860634297132492,0.1079852432012558,0.7667238116264343,0.6336633563041687
21,0.267141,0.9486189590868809,0.9463612227371929,12.0,0.0,0.09038721770048141,0.15284202992916107,0.7688209414482117,0.6336633563041687
